label,corrected_text
1,KURWAAAAAAAAAAAA Już mi poszło oczko w nowych rajstopach a są takie ładne no popierdoli mnie
1,Kurde może chodziłabym częściej do biura ale strasznie mi się nie chce ogólnie
1,Kolejny problem z tym żeby iść na doktorat to to ze nie specjalnie mogę brać wolne w ciągu roku akademickiego a ja lubię brać wtedy wolne
1,Ej w sumie co ja robię Mogę 3 miesiące bez problemu pracować za granicą zdalnie a ja specami wakacje w Warszawie Wakacje 2027 ja zdalna praca nad Como 3 miesiące ez
1,Dobrze ze coraz więcej na Twitterze widzę osób co sobie tytuł po studiach wpisują w nazwę bo czułam się trochę jak wieśniak ale to jedyne co z tym tytułem mogę zrobić tu go wpisać tyle się nawalczylam by to mieć i wszystko na nic
1,Popłaczę się poszłam na konsultacje po tym botoksie mowie ze nie widzę różnicy i druga dawkę wstrzyknęła mi za darmo i konsultacja też była darmowa I love it herę
1,Kurde łapie się na tym ze ostatnio jestem bardziej produktywna w biurze niż w domu Niedobrze
1,trochę toxic to dla mnie jeszcze Patryk ma jakiegoś świra na jej punkcie i to co on czasami robi i mówi doprowadza mnie do szału
1,Od kiedy Patryk ma swoją dziewczynę bardzo pogorszyła się nasza relacja i zastanawiam się czy ona coś na mnie Patrykowi nie gada bo ona nie jest jakaś super miła dla mnie i jak już zdarzy nam się porozmawiać to też odciąga Patryka od jego znajomych i no nie wiem
1,Skurwi mnie
1,Pojadę jutro i w środę do biura i nie wiem kiedy następny raz mnie tam zobaczą Nigdy
1,Wgl kurwa mogę pracować 100 zdalnie i za każdy dzień pracy zdalnej mam dodatkowo płacone a za dojazd do pracy tracę czas i pieniądze totalnie not worth it
1,No way będę jutro i w środę w pracy Co się dzieje co tak przychodzę do tego biura
1,Czy ja jestem za bardzo woke czy to ze mną jest problem
1,Nie mam siły tbh
1,Nigdy więcej nie kupię nic na notino co za gówniana firma XDDD
1,Chyba pora na reread wet sand skoro ma dobre zakończenie
1,Mimo ze jestem na N4 czasem dalej mam problemy z te form i moja lektorka wysłała mi piosenkę te form song hatsune miku XDDDDD
1,Szpital jest darmowy dojechaniem samochodem do bardzo dobrze skomunikowanego miejsca to twój wybór
1,przecież chrzescijanizm w Polsce był wprowadzony siłą a nie dobrowolnie XD przyjęto to ze względów politycznych a nie religijnych a osoby które się przeciwstawiały przez chrześcijan nazywane poganami zostali zabijani ich wierzenia zamieniano w kościelne obrzędy
1,No tak dokładnie tak jak ci to nie pasuje to poszukaj miejsca dla siebie jak sam widzisz po wynikach wyborów to mieszkańcom Warszawy to odpowiada
1,na szczescie moje rodzinne miasto w którym też obecnie mieszkam dba o dobrobyt swoich mieszkańców Zamieszkaj tam gdzie jest betonozą i pełno samochód jak ci się tak Warszawa nie podoba
1,Rozumiem ze dla niektórych może być to trudne do zrozumienia Wytłumaczę więc prostszymi słowami Wolę chodnik i pas drzewzieleni niż smród samochód i betonozę w postaci parkingów Całkowicie szczerze nie mam pojęcia dlaczego jest to kontrowersyjne
1,A no i ja mimo wszystko wybieram metro Jest szybsze i wygodniejsze niż stanie w korkach ale tak jak powiedziałam to kwestia wyboru Nikt ci niczego nie zabrania ani nie narzuca To ty za to chcesz narzucać mieszkańcom miasto dla samochodów nie dla ludz
1,Ciekawe porównanie zabijanie człowieka do płacenia za parking Właśnie jest wolny rynek i są płatne parkingi Dlaczego parkingi mają być darmowe Co to za socjalistyczne lewicowe poglądy
1,Akurat tam dojazd komunikacja miejska jest 2 razy szybszy oczywiście zależy skąd dojeżdżasz bo metro i tramwaje nie stoją w korkach No i tak jak mówię to twój wybór przecież możesz pojechać samochodem nikt ci nie zabrania
1,Masz wybór albo dojeżdżasz komunikacją miejską na rondzie Daszyńskiego masz dosłownie wszystko autobusy tramwaj i metro albo plac za postójubera
1,Dlaczego miejsca parkingowe mają być darmowe skąd te lewicowe socjalistyczne poglądy Wolny rynek
1,Może trochę więcej bo na PW stypendium jest 42k brutto to trzeba odjąć składkę zdrowotną i niby ma wzrosnąć ale muszę się właśnie zastanowić czy mi się chce XDDD Chce być dr inż ale nie chce mi się na to pracować XDDDDD
1,nadal słucham soundtracku z challengers
1,jak mam połączyć kilka żyć w jednym
1,marzę o pracowaniu z przyjaciółmi w sklepie z płytami w 90s i tańczeniu i śpiewaniu cały dzień ale to nigdy już się nie spełni ahh
1,cool people love empire records
1,dajcie mi białe włosy
1,ja pierdolę jęczmień
1,ja pierdolę jak ja nienawidzę polskiego systemu edukacji nienawidzę tego babska z matmy która musi mieć wytłumaczenia na wszystko kurwa co nie widać na obrazku boże już matura jest łatwiejsza niż lekcje z nią
1,jak to jest że ludzie starsi swobodnie rozmawiają o wszystkim i z emerytur przeszliśmy na znaki zodiaku
1,nie wiem jak to wytłumaczyć ale lubię patrzeć na osoby które pokazują na pierwszy rzut z czego się składają że od razu widać że np ktoś lubi kolor fioletowy
1,tak się w chuj stresuje ta matma ja mam nadzieję że tam nie zemdleję
1,chciałabym się zakochać na wiosnę
1,widzę dźwięki słyszę kolory
1,co tutaj postowac
1,widziałam jak kierowca autobusu wysyłał buziaka do drugiego jak się mijali słodkie
1,nigdy się tak nie wynudziłam
1,ah ta ciężka praca w komisji wyborczej ciekawe czy po południu mają te 1015 frekwencji chociaż
1,jest coś takiego w krakowie jak skup odzieży używanej w lumpeksach pokazuje mi biga 1zl za kg ale jak dzownilam to nie mają czegoś takiego xd
1,błagam cokolwiek za symboliczną cenę
1,kiedy sny będą multiplayer
1,gdzie mogę obejrzeć mr robot
1,kino to mój drugi dom
1,czy kiedykolwiek przestanę mieć migreny i nerwobóle przez stres
1,mam w sobie sabotażyste
1,błagam czy ktoś pamięta polski serial mamuśki
1,dzisiaj rucham romantyzm
1,straszne w adaptacji nie wszystko jest idealnie zgodne z pierwowzorem rozumiem że jesteście przywiązani do jedynej książki jaką przeczytaliście w życiu ale bez przesady
1,za dużo problemów ostatnio
1,mama mnie zmusza do socjalizacji więc właśnie z bólem brzucha od stresu jadę na szkolną wigilię
1,moja nowa tapeta
1,marzę o jakimś jedzonku dobrym
1,dajcie składy
1,jutro dzień sądu nad moją duszą
1,trauma
1,TO TAK NIE DZIAŁA
1,lubię swoje studia ale ciężko mi tu wytrzymać dzisiaj
1,czy zacznę wreszcie szukać nowej pracy
1,tak mi się chce spać
1,tak się cieszyłam na powrót na studia a tu już od początku nawałnica zadań
1,nie bo tworzy nudne piosenki
1,mnie się powinno zamknąć gdzieś za skrajną głupotę
1,zapomniałam że mam rozmowę za pół godziny
1,wieczne zmęczenie
1,mamy psa
1,chyba mam pomieszane w głowie
1,gdzie ja żyje
1,ostatni egzamin chyba się rozpłacze
1,kalendarzówka próbuje mnie zabić
1,zagłosowane
1,co się stało
1,po tym co się dzisiaj odwaliło w sejmie to ja w drugiej turze głosuje na siebie
1,trafił mi się uber idiota no z całym szacunkiem ale on chyba jest w warszawie pierwszy raz
1,mam stały dochód i nie mogę sobie na wszystko pozwolić pewnie mogłam sobie ułożyć życie lepiej ale mi nie wyszło i wkurzają mnie ludzie którzy tego nie rozumieją i są jak ale jak to nie masz kasy na coś tam nie mam
1,kupiłyśmy te bilety mama nie wie co ją czeka
1,zaspałam na pociąg i teraz nie pojadę do domu
1,zabawne że masz to przede mną
1,co ludzie robią w tramwaju o tej godzinie
1,wszyscy się zastanawiają czy to normalne że rozpuszcza nimesil w energolu a ja się zastanawiam czy to normalne że wy go rozpuszczacie bo ja to do buzi pakuję jak oranżadę prosto z torebki jak mi lekarz kiedyś kazał
1,uwielbiam internet mogę dosłownie napisać tejka który uruchomi każdą możliwą grupę społeczną wyciszyć go i sprawić że będą się pluć w komentarzach trzy dni i zapomnieć o nim na zawsze
1,nie wierzę że chłop z mordą jak rozjechany jeż wyrwał rakietę 10010 i jeszcze ją zdradza powinien ją po dupie całować za to że na niego w ogóle spojrzała
1,w adhd nie ma półśrodków albo po prostu próbuję przeżyć w moim bałaganie dwa dni zbierając się do zrobienia prania albo nagle wszystko odpuszcza i zamieniam się w dziesięcioosobową firmę sprzątającą i rozpierdalam mieszkanie bo TRZEBA POSPRZĄTAĆ
1,i tak to właśnie wygląda kiedy tatuś jest prawnikiem i ma znajomości
1,prywaciarze piłkarzyki stare baby politycy incele blikary ludzie wypuszczający swoje koty samopas i karmiący je syfem i pick me
1,wróciłam na duolingo zielony ptaszorze runda druga
1,Czy ona wczoraj na Karma zaśpiewała Karma is the guy from the chiefs Czy mi się to uroiło WarsawTSTheErasTour
1,ja tu tylko po to MastercardGrazWOŚP
1,moots pinned
1,mam pomsul na user ale nie mam z kim go skonsulyowav
1,ej enhypen zróbcie space
1,hm nowa ikonka z sunghoonem czy z chae
1,a gdyby zmienić konto
1,krótko z takimk
1,tęsknie za moja mama
1,nicka pamięta jakie rzeczy lubię jelsi jej o nich chociaż raz wspomniałam
1,teras tnbhd kojarzy mi się tylko z nicka
1,0202 enhypen
1,0202 nicka znów bo tak
1,0202 nicka slotka moja najslotsza
1,a wiecie ze za 248 dni dojoonek wróci do domu i świat bedzue naprawionu
1,nicka przyjedź oddsm ci ta lepsza poduszkę
1,mały malutki najmniejszy
1,JAK TO TO TEN SAM
1,za 34 dni urodziny chyba was coś boli nie
1,chciałam isc na spacer jutro bo nie mam planów ale pogoda mn nienawidzi
1,WLASNIE GDZIE mój KOT I DLACZEGO NIE W MOIM LOZKU
1,ale bym zrobiła space
1,hej
1,hej znów czuję się tragicznie i lepiej będzie jak pojdę na hiatus
1,kurwa zesram się ze mnie i michała XDDDD
1,cło będzie małe módlmy się
1,chcr moje albumy enha
1,zapomniałam o strimowaniu mojego fancama z
1,ODWOŁALI MI matmę
1,jak rozjasnie włosy do końca to zrobię sobie nowe zdjecir do dowodu a obecny przypadkiem złamie bo jesy brzydkie zdjefir
1,12 dla mnie
1,michał kupił 48 piw
1,czuję się szczesliwsza bez niej
1,Ta To se zrobiłamm
1,Dostałam cole nomnomnom
1,Nie chcę brać lekkie ale chce spać
1,Widzowie pomóżcie mi też w decyzji za i przeciw baby i chopoka
1,W sumie nie wiem zawsze jestem miła a przynajmniej staram się a zawsze mam najgorzej Brakuje mi mojego kotka długiego ode mnie pluszanki Dobrze że tutaj mam moja prawdziwa żywa kotkę chociaż lt3
1,Chętni dm lol
1,Bym sobie normalnie pod ciepły kocyk i pichrapala głośno shshsh
1,W sumie to płakałam ale się ogarnęłam Wzięłam teraz leki psychiatryczne i hormonalne i bym się chciała potulic w sumie
1,Borderek borderkuje
1,Fuck my life totalnie btw
1,Idjfueuxuduwucue Kurwa kms jdjsjfujsucisjwxn Ughhh
1,Przez tą sukę małą nie mogę jechać do domu super
1,strzelę sobie kurwa w łeb ci ja uczyniłam
1,Nadwagą zawsze źle wygląda Zawsze
1,Właśnie wróciłam z najcudowniejszego wyjazdu z moim M To chyba były najlepiej spędzone urodziny od baaaaaaardzo długiego czasu
1,Jak M wysłał mi zdjęcia co się stało na schronie to się przeraziłam
1,Wczorajsze walentynki z M były tak bardzo w naszym stylu Włóczenie się po opuszczonym kurorcie to jest to
1,Ostatni dzień izolacji
1,Jeszcze tylko dwa dni i jestem wolna _____
1,Właśnie dzwoniła do mnie przemiła Pani z sanepidu i poinformowała mnie że jeśli nie jestem już objawowo to istnieje możliwość skrócenia izolacji przez lekarza póz Ktoś coś wie na ten temat koronawirus
1,Mam wrażenie że tego covida przechodzę o wiele lżej niż za pierwszym razem I niech ktoś mi powie że szczepienia nic nie dają
1,No przecież urodzona pod szczęśliwa gwiazda znowu mam koronkę
1,Dzisiejszy dzień z chłopem był tak bardzo cudowny
1,Przyszło moje The Box DVD i teraz muszę namówić starego żeby ze mną obejrzał xd I już widzę oczyma wyobraźni jak będzie wywracał oczami kiedy ja będę wzdychać do Chanyeola
1,Za trochę ponad 2 tygodnie stary ma urodziny i już chyba wiem co mu kupię Tylko w poniedziałek jak będę u niego będę musiała zobaczyć czy aby na pewno tego nie ma i zamawiam
1,Kocham to że teraz poziom satysfakcji z mojego życia sięga gdzieś 99
1,więc znowu dałam się wpakować w butelkowe maluchy xd Henryczek i Hania mają około 2 tygodni więc tylko trzymać kciuki żeby wszystko było dobrze
1,Halo halo ludzie Czy ja już teraz muszę stać w tej kolejce do wejścia na strefę koncertową Czy mogę np podejść o 18 czyli jak się zaczyna wejście na strefę openerpark
1,Demokracja who Polsza ni zna lexTVN
1,zajebiście kurwa mac lexTVN
1,recepta o 2230 od lekarza rodzinnego na nfz jak oni pracują w tym jutro medical
1,ja nie wiem ile lat miałam kiedy wyszły bakugany ale był chyba odcinek w którym któryś z bohaterów był choryzraniony i to był mój ulubiony odcinek bo od dziecka uwielbiałam hurtcomfort i hurtno comfort
1,tak samo z bobem budowniczym dosłownie mając 56 lat wyobrażałam sobie że on prawie umiera i ktoś się nim zajmuje we dont have to get into what that says about me
1,miałam taki zajebisty outfit na dzisiaj co prawda tylko na wyjście do apteki i do action ale ubrałam go na chwilę i było mi tak źle przez to jak mnie brzuch bolał
1,od dwóch tygodni żyję praktycznie tylko w dresach i w ogóle nie umiem czegokolwiek innego nosić bo się tak źle czuję
1,a mama mi dała pieniądze na zajączka i w końcu sobie kupiłam kolorowe rajstopy które tak bardzo chciałam
1,trzeba było tego nie mówić mam nadzieję że te skutki uboczne miną za kilka dni
1,ej nie chce zapeszać ale ten lek chyba pomaga
1,jednak chyba nie aż tak bardzo
1,wizyta w poradni zjebana ale moja gastrolożka jak zwykle super
1,oprócz tego że przepisała mi lek za 3 stówy
1,tak się stało dosłownie xd nawet nie chce mi się pisać o tym jak chujowa to była wizyta ale apparently to że nie jestem w stanie jeść bez bólu od 3 tygodni to nie jest powód do wsparcia dosłownie mi powiedziała że będą się martwić dopiero jak schudnę kolejne 20 kg
1,treat yourself you knów you deserve it tymczasem mój koszyk
1,tak bardzo się stresuje wizyta w poradni żywieniowej w środę
1,chyba najbardziej się boję że nie wezmą mnie na poważnie i stwierdzą że nie potrzebuje żadnego wsparcia żywieniowego
1,ja już nawet tych głupich nutridrinkow nie toleruję
1,mamy właśnie wykład z neuroróżnorodnosci i jest o trudnościach studentów w spektrum i jestem jak rel rel rel
1,ale wkurza mnie że czasem wykładowcy mówią tak jakby wśród słuchaczy nie było żadnych osób neuroatypowychniepełnosprawnych
1,jezu mówiłam ze collections from the whiteout to będzie cudowny album
1,im not gonna say szczęść boże to anyone dzień dobry is all you gonna get from me
1,i go from potrzebuję terapii chcę z kimś porozmawiać to nie idę na żadną terapię nie będę komuś płacić za litowanie się nade mną multiple times a day
1,Po 19 wyjdę z domu i przed policja będę uciekać
1,NIESPODZIANKA SIĘ UDAŁA I GUESS
1,Generalnie w większości mi to nie przeszkadza jak ktoś chce niech sobie pali aczkolwiek jak widzę jak mój ulubiony człowiek pali po 2 paczki na dzień to się martwię o niego
1,Przedwczoraj mój chłop odinstalował tik toka bo co 3 filmiki była reklama Dzisiaj już co 2 To co kiedy tik tok premium
1,Fajna jest ta Jadzia Druga w miarę naturalna dziewczyna w hotelu hotelparadise
1,Jaki ten Kamil jest zjebany XD hotelparadise
1,Jacy sztuczni są ludzie w tej edycji hotelparadise
1,Lusterkaaa eurowizja
1,Jestem z tych okolic i totalnie istnieje taki język Nazywamy go po swojemu Wystarczy wyjść na ryneczek w dzień targowy i posłuchać To totalnie niszowy temat bo dotyczy kilku miasteczek kilkudziesięciotysięcznych i wsi ale dosłownie to moja kultura w której dorosłam
