text,label
"A nauczyciele mnie wspierali. Najkorzystniej i najmilej wspominam Siostrę Alicję Służebniczkę Najświętszej Maryi Panny - pełna ciepła, pokoju i Bożej Radości:) przyjaźniłyśmy się w jakimś możliwym stopniu…",1
"oraz: panią profesor od historii - wzbudziła we mnie odpowiedzialność za poznanie historii; panią profesor od mojej profilowej geografii - pani wykładała z takim oddaniem, że często kończyła lekcję z wypiekami na twarzy; pana od PO - wyszkolił nas nawet w godnym i odpowiedzialnym",1
"umieraniu podczas wypadku zbrojeniowego. Zdarzyło się przy tym, że w liceum przeżyłam odejście do Domu Ojca babci, przeprowadziłam się do miasta i zmieniłam Parafię…  Może trochę przydługawo, i odbiegając co rusz od tematu, ale teraz wszystko o mojej edukacji wiadomo:)",1
prawie mnie ziemniaki w pracy zabily,1
"65 pity i gwarant but i gotta stay strong for nicole and lohen, i'm sorry linnea",1
bede miec mega zajebiste buty do jaxa,1
"brat do mn podchodzi ""mozesz wziac te wlosy z naszego krzesla?"" and i was never so confused az mi sie przypomnialo ze lezy tam ahoge flinsa",1
no wiec obejrzalxm wlasnie tadc-,1
kocham fakt ze mam tego jednego zeba tak do przodu wyjebanego ze wyglada jak kiel jak sie delikatnie usmiecham,1
"od trzech dni leze, jem i pije wino, nie zdarzylo sie to od dawna, troche mnie popierdoli zaraz ale czasem tak trzeba",1
"pokonaly mnie roznokolorowe warstwy, jesli znowu bede chciec cospic postac z gradientem na wlosach wybijcie mi to z glowy",1
kilka dni temu mowilxm ze flins bedzie latwy do stylizacji. i was SO wrong,1
troskliwe misie,1
ROBIMYYY,1
trzebaby go obciac i juz n bedzie na mystery wtedy,1
ja zawsze,1
sluchaj jak mnie pozadnie mlotkiem w leb pierdolniesz,1
oczywiscie,1
ja ci pozycze moje wlosy a ty mi outfit deal?,1
kusi lyney c4 ale chronicled to skam i pewnie nawet gwaranta nie uzbieram ale z drugiej strony skoro lyney tam jest to chuj wie kiedy bedzie mial normalny rerun 😔😔😔,1
popierdoleniec w domu,1
"czm to lajkujecie, w dupie mam wielkanoc to jest inside joke z wycieczki z besti",1
nie wierze ze zgubilxm w pradze moje custom black stones szlugi i dokladnie wiem gdzie bo moment zgubienia ich sie kurwa nagral,1
praga bez kontekstu,1
Kupiłam jedne z ostatnich miejsc w pociągu i boję się że będę musiała wyganiać jakiś skurwysynow z mojego miejsca,1
KURWAAAAAAAAAAAA Już mi poszło oczko w nowych rajstopach a są takie ładne no popierdoli mnie,1
Kurde może chodziłabym częściej do biura ale strasznie mi się nie chce ogólnie,1
Kolejny problem z tym żeby iść na doktorat to to ze nie specjalnie mogę brać wolne w ciągu roku akademickiego a ja lubie brać wtedy wolne,1
"Ej w sumie co ja robię??? Mogę 3 miesiące bez problemu pracować za granicą zdalnie a ja specami wakacje w Warszawie?
Wakacje 2027 ja zdalna praca nad Como 3 miesiące ez",1
Dobrze ze coraz więcej na Twitterze widze osob co sobie tytuł po studiach wpisują w nazwę bo czułam się trochę jak wieśniak ale to jedyne co z tym tytułem mogę zrobić tu go wpisać tyle się nawalczylam by to mieć i wszystko na nic,1
Popłaczę się poszłam na konsultacje po tym botoksie mowie ze nie widzę różnicy i druga dawkę wstrzyknęła mi za darmo i konsultacja też była darmowa I love it here,1
"Kurde łapie sie na tym ze ostatnio jestem bardziej produktywna w biurze niż w domu
Niedobrze",1
Troche toxic to dla mnie jeszcze Patryk ma jakiegoś świra na jej punkcie i to co on czasami robi i mówi doprowadza mnie do szału,1
Od kiedy Patryk ma swoją dziewczynę bardzo pogorszyła sie nasza relacja i zastanawiam sie czy ona coś na mnie Patrykowi nie gada bo ona nie jest jakaś super miła dla mnie i jak juz zdarzy nam sie porozmawiać to też odciąga Patryka od jego znajomych i no nie wiem,1
Skurwi mnie,1
"Pojadę jutro i w środę do biura i nie wiem kiedy następny raz mnie tam zobaczą 
Nigdy",1
Wgl kurwa mogę pracować 100% zdalnie i za każdy dzień pracy zdalnej mam dodatkowo płacone a za dojazd do pracy tracę czas i pieniądze totalnie not worth it,1
No way będę jutro i w środę w pracy? Co sie dzieje co tak przychodzę do tego biura,1
Czy ja jestem za bardzo woke czy to ze mna jest problem,1
Nie mam siły tbh,1
Nigdy więcej nie kupię nic na notino co za gówniana firma XDDD,1
Chyba pora na reread wet sand skoro ma dobre zakończenie,1
Mimo ze jestem na N4 czasem dalej mam problemy z te form i moja lektorka wysłała mi piosenkę te form song hatsune miku XDDDDD,1
"Szpital jest darmowy, dojechaniem samochodem do bardzo dobrze skomunikowanego miejsca to twój wybór",1
"Przeciez chrzescijanizm w Polsce byl wprowadzony siłą a nie dobrowolnie XD przyjęto to ze względów politycznych a nie religijnych, a osoby które się przeciwstawiały (przez chrześcijan nazywane poganami) zostali zabijani, ich wierzenia zamieniano w kościelne obrzędy",1
"No tak dokładnie tak, jak ci to nie pasuje to poszukaj miejsca dla siebie, jak sam widzisz po wynikach wyborów to mieszkańcom Warszawy to odpowiada",1
"+na szczescie moje rodzinne miasto (w ktorym tez obecnie mieszkam) dba o dobrobyt swoich mieszkańców. Zamieszkaj tam, gdzie jest betonoza i pełno samochód jak ci sie tak Warszawa nie podoba",1
"Rozumiem, ze dla niektórych może być to trudne do zrozumienia. Wytłumaczę więc prostszymi słowami. Wolę chodnik i pas drzew/zieleni niż smród samochód i betonoze w postaci parkingów. Całkowicie szczerze nie mam pojęcia dlaczego jest to kontrowersyjne. +",1
"A no i ja mimo wszystko wybieram metro. Jest szybsze i wygodniejsze niż stanie w korkach, ale tak jak powiedziałam to kwestia wyboru. Nikt ci niczego nie zabrania ani nie narzuca. To ty za to chcesz narzucać mieszkańcom miasto dla samochodów nie dla ludz",1
"Ciekawe porównanie zabijanie człowieka do płacenia za parking 
Właśnie jest wolny rynek i są płatne parkingi. Dlaczego parkingi mają być darmowe? Co to za socjalistyczne lewicowe poglądy",1
"Akurat tam dojazd komunikacja miejska jest 2 razy szybszy (oczywiście zależy skąd dojeżdżasz) bo metro i tramwaje nie stoją w korkach. No i tak jak mówię, to twoj wybór. Przeciez możesz pojechać samochodem nikt ci nie zabrania",1
Masz wybór albo dojeżdżasz komunikacją miejską (na rondzie Daszyńskiego masz dosłownie wszystko - autobusy tramwaj i metro) albo plac za postój/ubera,1
Dlaczego miejsca parkingowe mają być darmowe? Skad te lewicowe socjalistyczne poglądy? Wolny rynek,1
"Może trochę więcej bo na PW stypendium jest 4,2k brutto to trzeba odjąć składkę zdrowotną i niby ma wzrosnąć ale muszę się właśnie zastanowić czy mi się chce XDDD
Chce być dr inż ale nie chce mi się na to pracować XDDDDD",1
nadal słucham soundtracku z challengers,1
jak mam połączyć kilka żyć w jednym,1
marzę o pracowaniu z przyjaciółmi w sklepie z płytami w 90s i tańczeniu i śpiewaniu cały dzień ale to nigdy już się nie spełni ahh,1
cool people love empire records,1
dajcie mi białe włosy,1
ja pierdole jęczmień,1
ja pierdole jak ja nienawidzę polskiego systemu edukacji!! nienawidze tego babska z matmy która musi mieć wytłumaczenia na wszystko kurwa co nie widać na obrazku boże już matura jest łatwiejsza niż lekcje z nią,1
jak to jest że ludzie starsi swobodnie rozmawiają o wszystkim i z emerytur przeszliśmy na znaki zodiaku,1
nie wiem jak to wytłumaczyć ale lubię patrzeć na osoby które pokazują na pierwszy rzut z czego się składają że od razu widać że np ktoś lubi kolor fioletowy,1
tak się w chuj stresuje ta matma ja mam nadzieję że tam nie zemdleje,1
chciałabym się zakochać na wiosnę,1
widzę dźwięki słyszę kolory,1
co tutaj postowac,1
widziałam jak kierowca autobusu wysyłał buziaka do drugiego jak się mijali slodkie,1
nigdy się tak nie wynudziłam,1
ah ta ciężka praca w komisji wyborczej ciekawe czy po południu mają te 10-15% frekwencji chociaż,1
jest coś takiego w krakowie jak skup odzieży uzywanej w lumpeksach? pokazuje mi biga 1zl za kg ale jak dzownilam to nie mają czegoś takiego xd,1
błagam cokolwiek za symboliczną cenę,1
kiedy sny będą multiplayer,1
gdzie mogę obejrzeć mr robot..,1
kino to mój drugi dom,1
czy kiedykolwiek przestanę mieć migreny i nerwobóle przez stres,1
mam w sobie sabotażyste,1
błagam czy ktoś pamięta polski serial mamuśki??,1
dzisiaj rucham romantyzm,1
"straszne w adaptacji nie wszystko jest idealnie zgodne z pierwowzorem
rozumiem że jesteście przywiązani do jedynej książki jaką przeczytaliście w życiu ale bez przesady",1
za dużo problemów ostatnio,1
mama mnie zmusza do socjalizacji więc właśnie z bólem brzucha od stresu jadę na szkolną wigilię,1
moja nowa tapeta,1
marze o jakimś jedzonku dobrym,1
dajcie składy,1
jutro dzień sądu nad moją duszą,1
trauma,1
TO TAK NIE DZIAŁA,1
"lubię swoje studia, ale ciężko mi tu wytrzymać dzisiaj",1
czy zacznę wreszcie szukać nowej pracy,1
tak mi się chce spać,1
"tak się cieszyłam na powrót na studia, a tu już od początku nawałnica zadań",1
nie bo tworzy nudne piosenki,1
mnie się powinno zamknąć gdzieś za skrajną głupotę,1
zapomniałam że mam rozmowę za pół godziny,1
wieczne zmęczenie,1
mamy psa!!,1
chyba mam pomieszane w głowie,1
gdzie ja żyje,1
"ostatni egzamin, chyba się rozpłacze",1
kalendarzówka próbuje mnie zabić,1
zagłosowane,1
co się stało,1
"po tym co się dzisiaj odwaliło w sejmie, to ja w drugiej turze głosuje na siebie",1
"trafił mi się uber idiota, no z całym szacunkiem ale on chyba jest w warszawie pierwszy raz",1
"mam stały dochód i nie mogę sobie na wszystko pozwolić, pewnie mogłam sobie ułożyć życie lepiej, ale mi nie wyszło i wkurzają mnie ludzie którzy tego nie rozumieją i są jak „ale jak to nie masz kasy na coś tam” nie mam",1
"kupiłyśmy te bilety, mama nie wie co ją czeka",1
zaspałam na pociąg i teraz nie pojadę do domu,1
zabawne że masz to przede mną,1
co ludzie robią w tramwaju o tej godzinie,1
"wszyscy się zastanawiają czy to normalne, że rozpuszcza nimesil w energolu, a ja się zastanawiam czy to normalne, że wy go rozpuszczacie, bo ja to do buzi pakuję jak oranżadę prosto z torebki (jak mi lekarz kiedyś kazał)",1
"uwielbiam internet. mogę dosłownie napisać tejka, który uruchomi każdą możliwą grupę społeczną, wyciszyć go i sprawić, że będą się pluć w komentarzach trzy dni i zapomnieć o nim na zawsze.",1
"nie wierzę, że chłop z mordą jak rozjechany jeż wyrwał rakietę 100/10 i jeszcze ją zdradza. powinien ją po dupie całować za to, że na niego w ogóle spojrzała.",1
"w adhd nie ma półśrodków. albo po prostu próbuję przeżyć w moim bałaganie dwa dni zbierając się do zrobienia prania, albo nagle wszystko odpuszcza i zamieniam się w dziesięcioosobową firmę sprzątającą i rozpierdalam mieszkanie, bo TRZEBA POSPRZĄTAĆ.",1
i tak to właśnie wygląda kiedy tatuś jest prawnikiem i ma znajomości.,1
"prywaciarze, piłkarzyki, stare baby, politycy, incele, blikary, ludzie wypuszczający swoje koty samopas i karmiący je syfem i pick me .",1
wróciłam na duolingo. zielony ptaszorze - runda druga.,1
"Czy ona wczoraj na Karma zaśpiewała ""Karma is the guy from the chiefs"" Czy mi się to uroiło? #WarsawTSTheErasTour",1
ja tu tylko po to #MastercardGrazWOŚP,1
moots pinned!!!!,1
mam pomsul na user ale nie mam z kim go skonsulyowav,1
ej enhypen zrobcie space,1
hm nowa ikonka z sunghoonem czy z chae,1
a gdyby zmienic konto,1
krotko z takimk,1
tesknie za moja mama,1
nicka pamieta jakie rzeczy lubie jelsi jej o nich chociaż raz wspomnialam:(,1
teras tnbhd kojarzy mi sie tylko z nicka,1
02;02 enhypen,1
02:02 nicka znow bo tak,1
02:02 nicka slotka moja najslotsza:(((,1
a wiecie ze za 248 dni dojoonek wroci do domu i swiat bedzue naprawionu,1
nicka przyjedz oddsm ci ta lepsza poduszke,1
maly malutki najmniejszy,1
JAK TO TO TEN SAM,1
za 34 dni urodziny chyba was cos boli nie,1
chcialam isc na spacer jutro bo nie mam planow ale pogoda mn nienawidzi,1
WLASNIE GDZIE MOJ KOT I DLACZEGO NIE W MOIM LOZKU,1
ale bym zrobila space,1
hej,1
hej znow czuje sie tragicznie i lepiej bedzie jak pojde na hiatus,1
kurwa zesram sie ze mnie i michala XDDDD,1
clo bedzie male modlmy sie,1
chcr moje albumy enha,1
zapomnialam o strimowaniu mojego fancama   z,1
ODWOŁALI MI MATME,1
jak rozjasnie wlosy do konca to zrobie sobie nowe zdjecir do dowodu a obecny przypadkiem zlamie bo jesy brzydkie zdjefir,1
12 dla mnie,1
michal kupil 48 piw...,1
czuje sie szczesliwsza bez niej,1
Ta.. To se zrobiłamm 🙄💔,1
Dostałam cole nomnomnom,1
Nie chcę brać lekkie ale chce spać!!,1
Widzowie pomóżcie mi też w decyzji za i przeciw baby i chopoka,1
"W sumie nie wiem zawsze jestem miła a przynajmniej staram się a zawsze mam najgorzej 
Brakuje mi mojego kotka długiego ode mnie pluszanki.. Dobrze że tutaj mam moja prawdziwa żywa kotkę chociaż &lt;3",1
Chętni dm lol 😆,1
Bym sobie normalnie pod ciepły kocyk i pichrapala głośno shshsh,1
"W sumie to płakałam ale się ogarnęłam
Wzięłam teraz leki psychiatryczne i hormonalne i bym się chciała potulic w sumie..",1
Borderek borderkuje,1
Fuck my life totalnie btw,1
"Idjfueuxuduwucue
Kurwa kms jdjsjfujsucisjwxn
Ughhh",1
Przez tą sukę małą nie mogę jechać do domu super,1
Strzele sobie kurwa w łeb ci ja uczyniłam,1
Nadwagą zawsze źle wygląda. Zawsze.,1
"Właśnie wróciłam z najcudowniejszego wyjazdu z moim M ❤️
To chyba były najlepiej spędzone urodziny od baaaaaaardzo długiego czasu",1
Jak M wysłał mi zdjęcia co się stało na schronie to się przeraziłam.,1
Wczorajsze walentynki z M były tak bardzo w naszym stylu. Włóczenie się po opuszczonym kurorcie to jest to 👌🏻😂,1
Ostatni dzień izolacji 🥳,1
Jeszcze tylko dwa dni i jestem wolna *_____*,1
"Właśnie dzwoniła do mnie przemiła Pani z sanepidu i poinformowała mnie, że jeśli nie jestem już objawowo to istnieje możliwość skrócenia izolacji przez lekarza POZ 🤔
Ktoś coś wie na ten temat?
#koronawirus",1
"Mam wrażenie, że tego covida przechodzę o wiele lżej niż za pierwszym razem. 
I niech ktoś mi powie, że szczepienia nic nie dają 🙄",1
No przecież urodzona pod szczęśliwa gwiazda… znowu mam koronkę 🤣,1
Dzisiejszy dzień z chłopem był tak bardzo cudowny 😍😍,1
"Przyszło moje The Box DVD i teraz muszę namówić starego, żeby ze mną obejrzał xd
I już widzę oczyma wyobraźni, jak będzie wywracał oczami kiedy ja będę wzdychać do Chanyeola 🤣🤣🤣",1
"Za trochę ponad 2 tygodnie stary ma urodziny i już chyba wiem co mu kupię 👀👀
Tylko w poniedziałek jak będę u niego będę musiała zobaczyć, czy aby na pewno tego nie ma i zamawiam!",1
"Kocham to, że teraz poziom satysfakcji z mojego życia sięga gdzieś 99% 👌🏻",1
"Wiec znowu dałam się wpakować w butelkowe maluchy xd 
Henryczek i Hania mają około 2 tygodni wiec tylko trzymać kciuki, żeby wszystko było dobrze",1
"Halo halo ludzie
Czy ja już teraz muszę stać w tej kolejce do wejścia na strefę koncertową? Czy mogę np podejść o 18, czyli jak się zaczyna wejście na strefę?  #openerpark",1
Demokracja who? Polsza ni zna  #lexTVN,1
Zajebiscie kurwa mac #lexTVN,1
recepta o 22:30?? od lekarza rodzinnego na nfz? jak oni pracują w tym jutro medical…,1
ja nie wiem ile lat miałam kiedy wyszły bakugany ale był chyba odcinek w którym któryś z bohaterów był chory/zraniony i to był mój ulubiony odcinek bo od dziecka uwielbiałam hurt/comfort i hurt/no comfort,1
tak samo z bobem budowniczym. dosłownie mając 5-6 lat wyobrażałam sobie że on prawie umiera i ktoś się nim zajmuje:((( we don’t have to get into what that says about me,1
"miałam taki zajebisty outfit na dzisiaj, co prawda tylko na wyjście do apteki i do action ale ubrałam go na chwilę i było mi tak źle przez to jak mnie brzuch bolał:((",1
od dwóch tygodni żyję praktycznie tylko w dresach i w ogóle nie umiem czegokolwiek innego nosić bo się tak źle czuję,1
a mama mi dała pieniądze na zajączka i w końcu sobie kupiłam kolorowe rajstopy które tak bardzo chciałam,1
"trzeba było tego nie mówić, mam nadzieję że te skutki uboczne miną za kilka dni",1
ej nie chce zapeszać ale ten lek chyba pomaga…,1
jednak chyba nie aż tak bardzo,1
wizyta w poradni zjebana ale moja gastrolożka jak zwykle super,1
oprócz tego że przepisała mi lek za 3 stówy,1
"tak się stało dosłownie xd nawet nie chce mi się pisać o tym jak chujowa to była wizyta, ale apparently to że nie jestem w stanie jeść bez bólu od 3 tygodni to nie jest powód do wsparcia, dosłownie mi powiedziała że będą się martwić dopiero jak schudnę kolejne 20 kg",1
